# AI-GENERATED NEEDS-REVIEW
episode_id,scenario_id,planner_key,seed,source_run,source_file,mechanism_schema_version,mechanism_label,mechanism_confidence,mechanism_evidence_mode,mechanism_evidence_uri,mechanism_case_id,mechanism_caveat
classic_overtaking_medium--21--df0c594a20d54b6f,classic_overtaking_medium,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_medium--21--df0c594a20d54b6f,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_overtaking_medium--23--84ce0d4cd51793b4,classic_overtaking_medium,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_medium--23--84ce0d4cd51793b4,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_overtaking_medium--24--04a75def72c56236,classic_overtaking_medium,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_medium--24--04a75def72c56236,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--20--06db7212652b7654,classic_t_intersection_low,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--20--06db7212652b7654,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--21--e7da1dd9f6c0f979,classic_t_intersection_low,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--21--e7da1dd9f6c0f979,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--22--047ec1a62c52bd07,classic_t_intersection_low,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--22--047ec1a62c52bd07,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--23--dadc8d43728875a4,classic_t_intersection_low,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--23--dadc8d43728875a4,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--24--c10ecedde77ef4b5,classic_t_intersection_low,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--24--c10ecedde77ef4b5,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--20--b67d2ef988102008,classic_t_intersection_medium,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--20--b67d2ef988102008,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--21--05fe62da9ce8abf2,classic_t_intersection_medium,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--21--05fe62da9ce8abf2,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--22--cf92e98af5358bc7,classic_t_intersection_medium,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--22--cf92e98af5358bc7,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--23--3be2f6443bc92813,classic_t_intersection_medium,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--23--3be2f6443bc92813,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--24--1195b9720646515d,classic_t_intersection_medium,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--24--1195b9720646515d,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_frontal_approach--20--5c3e6ad947a476fa,francis2023_frontal_approach,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_frontal_approach--20--5c3e6ad947a476fa,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_frontal_approach--21--2ef65273a63797ad,francis2023_frontal_approach,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_frontal_approach--21--2ef65273a63797ad,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_frontal_approach--22--701359c517850d75,francis2023_frontal_approach,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_frontal_approach--22--701359c517850d75,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_frontal_approach--23--6298a40ae153965c,francis2023_frontal_approach,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_frontal_approach--23--6298a40ae153965c,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_frontal_approach--24--2ef9124f287340f4,francis2023_frontal_approach,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_frontal_approach--24--2ef9124f287340f4,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_pedestrian_obstruction--20--7627f62df5350586,francis2023_pedestrian_obstruction,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_pedestrian_obstruction--20--7627f62df5350586,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_pedestrian_obstruction--21--edef5f2c2cc30889,francis2023_pedestrian_obstruction,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_pedestrian_obstruction--21--edef5f2c2cc30889,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_pedestrian_obstruction--22--a17c410bf6687e0e,francis2023_pedestrian_obstruction,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_pedestrian_obstruction--22--a17c410bf6687e0e,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_pedestrian_obstruction--23--b78f80dbea30672d,francis2023_pedestrian_obstruction,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_pedestrian_obstruction--23--b78f80dbea30672d,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_pedestrian_obstruction--24--ebe7f004c94483e3,francis2023_pedestrian_obstruction,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_pedestrian_obstruction--24--ebe7f004c94483e3,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_robot_overtaking--20--574d4ceb93d7c16b,francis2023_robot_overtaking,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_robot_overtaking--20--574d4ceb93d7c16b,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_robot_overtaking--21--2d1c7e852bd8f81b,francis2023_robot_overtaking,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_robot_overtaking--21--2d1c7e852bd8f81b,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_robot_overtaking--22--3252edf35f0a7069,francis2023_robot_overtaking,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_robot_overtaking--22--3252edf35f0a7069,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_robot_overtaking--23--226b722c65000c55,francis2023_robot_overtaking,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_robot_overtaking--23--226b722c65000c55,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_robot_overtaking--24--9d9b59334721cb17,francis2023_robot_overtaking,goal,24,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_robot_overtaking--24--9d9b59334721cb17,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_blind_corner--20--bbd8d7915b5742de,francis2023_blind_corner,goal,20,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_blind_corner--20--bbd8d7915b5742de,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_blind_corner--21--db6f86b43c0f1b73,francis2023_blind_corner,goal,21,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_blind_corner--21--db6f86b43c0f1b73,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_blind_corner--22--12daceb6d3c5bb99,francis2023_blind_corner,goal,22,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_blind_corner--22--12daceb6d3c5bb99,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_blind_corner--23--a3691b4056dd0323,francis2023_blind_corner,goal,23,goal__differential_drive,output/issue4206-trace-rerun/13334/runs/goal__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_blind_corner--23--a3691b4056dd0323,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
